1.0,0.22297297297297294,0.20168067226890757,0.04867256637168142,0.024260669381972726,0.016139878950907866,0.017774851876234364,0.019431988041853514,0.14285714285714285
0.0,0.7905405405405407,0.7478991596638656,0.14601769911504428,0.4666194439525411,0.44788164088769333,0.35352205398288344,0.3383158943697061,0.2857142857142857
0.0,0.6621621621621621,0.6302521008403361,0.13274336283185842,0.29360722507526116,0.28480161398789505,0.227781435154707,0.2167414050822123,0.32142857142857145
1.0,0.5472972972972973,0.5042016806722689,0.11061946902654868,0.1742518151230742,0.15971755211835909,0.10928242264647794,0.14798206278026907,0.2857142857142857
0.0,0.5945945945945946,0.5714285714285715,0.10619469026548674,0.22808570922613777,0.1909885675857431,0.17906517445687953,0.16990533134030894,0.2857142857142857
0.0,0.5743243243243243,0.5798319327731093,0.11061946902654868,0.23747122365857976,0.2252858103564223,0.1573403554970375,0.1803687095166916,0.21428571428571427
0.5,0.6351351351351352,0.6050420168067226,0.14159292035398233,0.27253408889675934,0.18224613315400134,0.19091507570770241,0.27404085700049835,0.32142857142857145
0.5,0.6486486486486487,0.6470588235294118,0.13716814159292037,0.3591287409243846,0.33120376597175516,0.24358130348913756,0.26058794220229203,0.32142857142857145
0.0,0.6148648648648649,0.5882352941176472,0.11504424778761063,0.2606693819727289,0.19065232010759917,0.22317314022383147,0.19083208769307428,0.2857142857142857
0.0,0.810810810810811,0.773109243697479,0.12831858407079647,0.4473171595537453,0.40450571620712844,0.3930217248189598,0.3223716990533135,0.32142857142857145
0.0,0.7432432432432433,0.6974789915966386,0.13274336283185842,0.3973791393660351,0.37323470073974446,0.30414746543778803,0.28450423517688095,0.2857142857142857
1.0,0.5270270270270271,0.5294117647058824,0.10619469026548674,0.15388701965645474,0.1257565568258238,0.10664911125740618,0.14499252615844546,0.2857142857142857
0.5,0.831081081081081,0.8403361344537815,0.18141592920353983,0.6426421108553214,0.5228648285137861,0.5780118499012508,0.511709018435476,0.6428571428571429
1.0,0.4391891891891892,0.42016806722689076,0.08849557522123895,0.12024083584204003,0.11768661735036985,0.08163265306122448,0.08470353761833584,0.21428571428571427
0.5,0.5743243243243243,0.5630252100840337,0.11504424778761063,0.22436692048875506,0.16778749159381304,0.21461487820934824,0.19282511210762335,0.5
0.0,0.6351351351351352,0.6050420168067226,0.12389380530973454,0.28971135115990787,0.30968392737054473,0.16655694535878868,0.21574489287493775,0.2857142857142857
0.0,0.891891891891892,0.8403361344537815,0.1946902654867257,0.8255710996989553,0.8328850033624748,0.47926267281105983,0.6158445440956654,0.39285714285714285
0.5,0.8581081081081081,0.8739495798319327,0.15486725663716813,0.5500265627766956,0.4340954942837928,0.4871626069782751,0.5166915794718487,0.5
0.5,0.7837837837837839,0.773109243697479,0.1592920353982301,0.49938020187710286,0.4159381304640215,0.32653061224489793,0.4937717987045342,0.35714285714285715
0.5,0.7364864864864865,0.7647058823529412,0.1592920353982301,0.4359837081636267,0.3974445191661062,0.36010533245556287,0.31938216243148987,0.32142857142857145
0.0,0.6216216216216216,0.6134453781512605,0.11061946902654868,0.2606693819727289,0.23806321452589102,0.24884792626728108,0.177379172894868,0.25
0.5,0.6148648648648649,0.6134453781512605,0.12389380530973454,0.22135647246325482,0.19468728984532613,0.15273206056616195,0.18086696562032886,0.25
1.0,0.2837837837837837,0.26890756302521013,0.06194690265486727,0.03736497255179741,0.033624747814391384,0.02896642527978933,0.02541106128550075,0.17857142857142858
1.0,0.27702702702702703,0.25210084033613445,0.07079646017699116,0.044271294492650964,0.034297242770679214,0.05069124423963133,0.04035874439461884,0.2857142857142857
0.5,0.6148648648648649,0.5966386554621849,0.14601769911504428,0.28670090313440766,0.16072629455279083,0.22185648452929557,0.2376681614349776,0.6428571428571429
0.5,0.6824324324324325,0.7058823529411765,0.13716814159292037,0.3442535859748539,0.28883658372562204,0.30217248189598417,0.2825112107623319,0.32142857142857145
0.5,0.5743243243243243,0.5798319327731093,0.13274336283185842,0.28563839206658403,0.18291862811028917,0.1468071099407505,0.29247633283507724,0.42857142857142855
0.5,0.45945945945945943,0.42016806722689076,0.09292035398230089,0.12697007260492296,0.0800268997982515,0.10730743910467412,0.09815645241654213,0.32142857142857145
0.0,0.5675675675675675,0.5714285714285715,0.10619469026548674,0.19514786612360546,0.1499663752521856,0.1803818301514154,0.16492277030393626,0.25
1.0,0.6756756756756757,0.6470588235294118,0.13274336283185842,0.34744111917832476,0.32616005379959645,0.282422646477946,0.23667164922770306,0.25
