0.21729587357331015,0.4045112781954887,0.7572383073496659,0.2897196261682243,0.514285714285714,0.09500805152979065,0.26858736059479554,0.0,0.0,2.0
0.4170324846356477,0.5458646616541353,0.0,0.5389408099688473,0.6446428571428577,0.0,0.2797397769516728,0.5206349206349207,0.0,5.0
0.6580333625987728,0.44661654135338336,0.0,0.33333333333333337,0.2553571428571418,0.030595813204508857,0.7444237918215613,0.0,0.19607843137254902,1.0
0.2098331870061458,0.37894736842105264,0.7683741648106904,0.35514018691588783,0.6000000000000005,0.09822866344605474,0.22583643122676583,0.0,0.0,1.0
0.3042142230026381,0.40601503759398494,0.6391982182628062,0.2803738317757009,0.5410714285714293,0.08856682769726248,0.3345724907063196,0.0,0.0,0.0
0.3748902546093057,0.5759398496240603,0.0,0.0841121495327103,0.6553571428571439,0.0,0.5381040892193308,0.0,0.0,4.0
0.20017559262510504,0.299248120300752,0.7706013363028953,0.3956386292834891,0.6053571428571436,0.10789049919484703,0.24721189591078066,0.0,0.47058823529411764,0.0
0.22036874451273133,0.6345864661654135,0.0,0.616822429906542,0.6232142857142854,0.0,0.3048327137546469,0.21269841269841272,0.0,5.0
0.244951712028091,0.38646616541353396,0.8106904231625836,0.3862928348909657,0.485714285714286,0.10466988727858294,0.24163568773234195,0.0,0.5686274509803921,1.0
0.49692712906057884,0.6210526315789473,0.48997772828507796,0.5514018691588786,0.08035714285714345,0.12238325281803543,0.40241635687732336,0.0,0.0,5.0
0.08823529411764992,0.34436090225563903,0.0,0.8566978193146417,0.11964285714285756,1.0,0.1421933085501859,0.0,0.0,3.0
0.23266022827041602,0.40751879699248117,0.8040089086859687,0.3894080996884735,0.46071428571428585,0.10628019323671498,0.24163568773234195,0.0,0.0,1.0
0.21027216856892306,0.35488721804511275,0.7839643652561247,0.3925233644859813,0.5464285714285724,0.10950080515297908,0.24349442379182162,0.0,0.1764705882352941,1.0
0.26163301141351886,0.32481203007518805,0.8062360801781737,0.3987538940809969,0.562499999999999,0.09822866344605474,0.24907063197026016,0.0,0.0,1.0
0.2800702370500459,0.2766917293233083,0.7728285077951003,0.3395638629283489,0.6392857142857147,0.0966183574879227,0.28996282527881045,0.0,0.11764705882352941,0.0
0.2778753292361695,0.32030075187969914,0.7928730512249443,0.3052959501557632,0.6071428571428562,0.08695652173913045,0.2741635687732343,0.0,0.33333333333333337,0.0
0.22475856014047446,0.34135338345864663,0.7973273942093541,0.3894080996884735,0.5392857142857141,0.09822866344605474,0.2425650557620817,0.0,0.0,1.0
0.24363476733976902,0.3774436090225564,0.7951002227171492,0.3395638629283489,0.5160714285714292,0.09017713365539454,0.2797397769516728,0.0,0.19607843137254902,2.0
0.3735733099209837,0.6075187969924812,0.8351893095768373,0.0,0.3946428571428564,0.004830917874396135,0.33178438661710036,0.0,0.0,0.0
0.27875329236172397,0.31428571428571433,0.7906458797327394,0.37383177570093457,0.5250000000000001,0.08695652173913045,0.28717472118959103,0.0,0.37254901960784315,0.0
0.47453906935908585,0.5458646616541353,0.8574610244988864,0.1869158878504673,0.2767857142857141,0.024154589371980676,0.34572490706319703,0.0,0.0,0.0
0.1290605794556602,0.5293233082706768,0.688195991091314,0.5576323987538941,0.44107142857142884,0.17713365539452497,0.15334572490706322,0.0,0.0,1.0
